1396,85468
1395,84486
1394,83077
1393,81947
1392,80252
1391,78935
1390,77130
1389,75576
1388,73624
1387,71995
1386,69664
1385,67941
1384,65614
1383,63793
1382,61315
1381,59442
1380,57054
1379,55163
1378,52564
1377,50696
1376,48106
1375,46076
1374,43651
1373,41858
1372,39550
1371,37733
1370,35287
1369,33469
1368,31236
1367,29572
1366,27545
1365,26112
1364,24151
1363,22627
1362,20851
1361,19712
1360,18289
1359,17165
1358,15869
1357,14912
1356,13739
1355,12900
1354,11992
1353,11400
1352,10744
1351,10285
1350,9758
1349,9437
1348,9095
1347,8854
1346,8670
1345,8592
1344,8525
1343,8542
1342,8603
1341,8691
1340,8832
1339,9014
1338,9249
1337,9447
1336,9731
1335,9964
1334,10290
1333,10558
1332,10888
1331,11155
1330,11462
1329,11759
1328,12024
1327,12227
1326,12412
1325,12563
1324,12688
1323,12803
1322,12875
1321,12905
1320,12872
1319,12846
1318,12748
1317,12656
1316,12506
1315,12365
1314,12156
1313,11976
1312,11723
1311,11528
1310,11220
1309,10955
1308,10617
1307,10337
1306,9972
1305,9667
1304,9326
1303,9040
1302,8685
1301,8405
1300,8076
1299,7826
1298,7553
1297,7362
1296,7162
1295,7019
1294,6897
1293,6846
1292,6814
1291,6837
1290,6923
1289,7032
1288,7242
1287,7440
1286,7795
1285,8122
1284,8597
1283,9026
1282,9640
1281,10166
1280,10919
1279,11551
1278,12404
1277,13128
1276,14118
1275,14956
1274,16101
1273,17019
1272,18221
1271,19218
1270,20545
1269,21609
1268,23000
1267,24122
1266,25617
1265,26732
1264,28184
1263,29328
1262,30653
1261,32056
1260,33696
1259,34933
1258,36386
1257,37513
1256,38858
1255,39993
1254,41366
1253,42408
1252,43638
1251,44585
1250,45707
1249,46516
1248,47503
1247,48191
1246,49042
1245,49620
1244,50355
1243,50855
1242,51359
1241,51701
1240,52006
1239,52161
1238,52270
1237,52322
1236,52303
1235,52172
1234,51966
1233,51715
1232,51331
1231,50929
1230,50364
1229,49767
1228,49079
1227,48432
1226,47535
1225,46781
1224,45899
1223,45087
1222,43997
1221,43062
1220,41967
1219,40957
1218,39733
1217,38654
1216,37466
1215,36385
1214,35076
1213,33945
1212,32645
1211,31500
1210,30129
1209,29006
1208,27776
1207,26755
1206,25447
1205,24376
1204,23052
1203,21994
1202,20755
1201,19823
1200,18751
1199,17909
1198,16849
1197,16001
1196,14989
1195,14241
1194,13295
1193,12598
1192,11762
1191,11218
1190,10516
1189,10006
1188,9383
1187,8948
1186,8409
1185,8030
1184,7594
1183,7258
1182,6903
1181,6653
1180,6382
1179,6220
1178,6020
1177,5884
1176,5758
1175,5695
1174,5647
1173,5617
1172,5611
1171,5627
1170,5675
1169,5727
1168,5806
1167,5881
1166,5989
1165,6092
1164,6220
1163,6323
1162,6485
1161,6596
1160,6762
1159,6865
1158,7015
1157,7145
1156,7283
1155,7400
1154,7529
1153,7630
1152,7725
1151,7822
1150,7915
1149,7974
1148,8038
1147,8081
1146,8109
1145,8130
1144,8117
1143,8126
1142,8087
1141,8057
1140,7993
1139,7940
1138,7852
1137,7782
1136,7678
1135,7577
1134,7466
1133,7350
1132,7191
1131,7055
1130,6914
1129,6788
1128,6638
1127,6517
1126,6381
1125,6257
1124,6147
1123,6067
1122,5964
1121,5930
1120,5898
1119,5914
1118,5959
1117,6028
1116,6144
1115,6266
1114,6460
1113,6654
1112,6927
1111,7201
1110,7587
1109,7971
1108,8477
1107,8992
1106,9626
1105,10237
1104,10970
1103,11668
1102,12576
1101,13441
1100,14501
1099,15502
1098,16748
1097,17908
1096,19258
1095,20498
1094,22007
1093,23395
1092,25069
1091,26611
1090,28533
1089,30145
1088,32058
1087,33805
1086,35961
1085,37990
1084,40363
1083,42267
1082,44541
1081,46492
1080,48938
1079,50982
1078,53465
1077,55484
1076,58002
1075,60178
1074,62670
1073,64601
1072,66835
1071,68766
1070,71150
1069,73127
1068,75519
1067,77362
1066,79616
1065,81218
1064,83186
1063,84771
1062,86551
1061,87971
1060,89577
1059,90783
1058,92002
1057,92973
1056,94046
1055,94889
1054,95667
1053,96251
1052,96930
1051,97312
1050,97497
1049,97557
1048,97428
1047,97365
1046,96941
1045,96355
1044,95619
1043,94767
1042,93574
1041,92349
1040,91014
1039,89866
1038,87952
1037,86101
1036,84244
1035,82556
1034,80470
1033,78636
1032,76329
1031,73947
1030,71590
1029,69370
1028,66872
1027,64972
1026,62262
1025,60094
1024,57564
1023,55352
1022,52653
1021,50404
1020,47778
1019,45494
1018,42718
1017,40615
1016,38151
1015,36212
1014,33900
1013,31873
1012,29795
1011,28062
1010,26051
1009,24518
1008,22838
1007,21499
1006,19974
1005,18774
1004,17527
1003,16633
1002,15662
1001,14985
1000,14303
999,13831
998,13316
997,13021
996,12745
995,12618
994,12545
993,12552
992,12653
991,12822
990,13078
989,13355
988,13780
987,14181
986,14678
985,15081
984,15622
983,16069
982,16641
981,17113
980,17725
979,18182
978,18760
977,19150
976,19635
975,19995
974,20421
973,20728
972,21064
971,21278
970,21473
969,21559
968,21615
967,21621
966,21510
965,21387
964,21144
963,20931
962,20548
961,20195
960,19662
959,19224
958,18602
957,18042
956,17327
955,16769
954,15995
953,15375
952,14643
951,14086
950,13335
949,12749
948,12114
947,11612
946,11077
945,10718
944,10370
943,10192
942,10073
941,10063
940,10190
939,10438
938,10890
937,11404
936,12156
935,12987
934,14203
933,15431
932,17048
931,18620
930,20763
929,22710
928,25146
927,27459
926,30570
925,33425
924,37001
923,40218
922,44364
921,48006
920,52262
919,56154
918,61070
917,65447
916,70472
915,74551
914,79461
913,83488
912,88437
911,92859
910,98471
909,103452
908,108954
907,113802
906,119557
905,124391
904,129766
903,134621
902,140403
901,145410
900,150798
899,155907
898,161567
897,165697
896,170254
895,173865
894,178392
893,181936
892,185592
891,188526
890,191646
889,194425
888,197320
887,199793
886,202315
885,204354
884,206246
883,207570
882,208652
881,209282
880,209356
879,209330
878,208709
877,208346
876,207135
875,206409
874,204843
873,203329
872,201156
871,199349
870,196397
869,193789
868,190110
867,187172
866,183059
865,179573
864,175140
863,171243
862,166391
861,162594
860,157577
859,153436
858,147942
857,143526
856,138326
855,133960
854,128156
853,123486
852,118095
851,113492
850,107830
849,103249
848,97837
847,93404
846,88028
845,83383
844,78263
843,74053
842,68993
841,65192
840,60590
839,56689
838,52271
837,48706
836,44706
835,41491
834,37763
833,34983
832,32061
831,29809
830,27234
829,25223
828,23105
827,21415
826,19547
825,18233
824,16940
823,15949
822,14920
821,14206
820,13524
819,13066
818,12646
817,12433
816,12257
815,12242
814,12295
813,12427
812,12637
811,12890
810,13260
809,13630
808,14047
807,14468
806,14974
805,15439
804,15958
803,16413
802,16941
801,17371
800,17840
799,18240
798,18640
797,18975
796,19270
795,19521
794,19749
793,19893
792,19970
791,20027
790,20003
789,19960
788,19808
787,19651
786,19349
785,19109
784,18718
783,18358
782,17870
781,17481
780,16898
779,16405
778,15742
777,15226
776,14591
775,14061
774,13381
773,12862
772,12229
771,11719
770,11074
769,10611
768,10065
767,9724
766,9270
765,8983
764,8709
763,8528
762,8413
761,8399
760,8440
759,8566
758,8812
757,9118
756,9586
755,10083
754,10822
753,11511
752,12516
751,13384
750,14600
749,15774
748,17267
747,18621
746,20476
745,22036
744,23950
743,25778
742,28077
741,30121
740,32663
